Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	tree_length
0	192.1133	-155.7386	347.8519	0.20864	0.414461	0.585539	0.79136	1.977118	9.26326e-05	0.00077874	5.35477e-05	0.0038116	0.000334467	0.000214678	0.00102825	1.28686e-05	0.000657224	0.000146865	0.00021988	0.00108039	0.000133073	0.00162671	0.000398508	0.00044451	0.000224017	0.000191091	0.000284328	0.000217768	0.00100135	0.000223149	9.68296e-05	0.000944276	0.00243855	0.000519167	0.00180281	0.000879332	0.000517318	0.000137408	0.00176303	0.000535804	0.000105975	0.000617093	0.00106645	0.000227316	0.000617122	0.000508478	0.00113381	5.38922e-05	0.000142931	5.33222e-05	0.000220477	0.000398818	0.000479997	0.000476106	0.000491884	0.000309927	0.000301805	2.29834e-05	0.000536078	0.000157541	0.000808961	9.50293e-05	0.000227085	0.00046907	0.000156075	0.000418488	0.00126995	0.000722017	2.49987e-05	0.000339441	0.000298057	0.000993493	0.00029522	0.000384003	6.05425e-05	0.000508772	0.000313036	0.000237566	0.000908876	5.61946e-05	5.30328e-05	0.000824655	0.00101362	0.00217887	0.0028715	0.000509999	0.000383672	0.0010828	8.05355e-05	0.00065075	0.000460957	0.000312014	0.00109593	0.000584343	0.000398258	0.00023584	0.000319317	0.000271219	0.00126248	0.000353029	0.000809798	0.000299789	0.000438764	0.000534267	7.27911e-05	0.000207848	0.000572337	0.000370731	0.00124361	0.00198659	0.0143776	0.00056253	5.04351e-05	0.000327258	0.000659777	0.00284146	0.000177122	0.00183366	0.000649374	0.00025102	0.000170818	0.00167586	3.26811e-05	9.84453e-05	0.00164397	0.000161653	0.000919939	0.000283032	0.000108981	0.0012555	0.00870959	0.000782452	0.000110661	0.000536377	0.000398444	0.00114284	5.13886e-06	0.000451628	0.000248784	0.000244822	0.000627124	1.3406e-05	0.000289377	7.88054e-05	0.000270038	0.000585446	0.000995605	0.00437644	0.000600609	0.00225279	2.66895e-05	0.000327759	0.00311024	0.00157552	0.000377406	0.000547639	0.000227037	0.000615745	0.000339025	0.00236711	6.7308e-05	0.000352201	0.000600319	8.56615e-07	0.00201706	8.30499e-05	0.000161134	0.000119237	0.000320358	9.41214e-05	0.00145932	0.000199954	0.000194969	0.000721559	0.000311955	7.73582e-05	0.00118751	0.476913	0.136473	0.194344	0.19227	0.413267	0.649883	0.874194	1.14391	1.53874	2.41974	0.6389472	0.000717624	0.0060329	0.000414834	0.0295285	0.00259112	0.00166311	0.00796585	9.9693e-05	0.00509151	0.00113777	0.00170341	0.00836976	0.00103091	0.0126021	0.00308724	0.00344361	0.00173546	0.00148038	0.00220268	0.00168705	0.00775743	0.00172873	0.000750138	0.0073153	0.0188915	0.00402199	0.0139664	0.00681218	0.00400766	0.0010645	0.0136582	0.00415087	0.000820985	0.00478062	0.00826176	0.00176102	0.00478084	0.00393917	0.00878363	0.000417502	0.00110729	0.000413086	0.00170804	0.00308964	0.00371853	0.00368839	0.00381062	0.002401	0.00233808	0.000178053	0.004153	0.00122047	0.00626701	0.000736191	0.00175923	0.00363388	0.00120911	0.00324203	0.00983833	0.00559346	0.000193665	0.00262965	0.00230905	0.00769658	0.00228707	0.00297487	0.000469022	0.00394145	0.00242509	0.00184042	0.00704105	0.000435339	0.000410845	0.0063886	0.00785247	0.0168797	0.0222455	0.00395096	0.00297231	0.00838844	0.000623908	0.00504135	0.00357103	0.00241717	0.00849013	0.0045269	0.0030853	0.00182705	0.00247375	0.00210113	0.00978045	0.00273491	0.0062735	0.00232246	0.0033991	0.00413896	0.000563912	0.0016102	0.00443389	0.00287205	0.00963427	0.0153901	0.111383	0.00435791	0.000390721	0.00253527	0.00511128	0.0220128	0.00137216	0.0142053	0.00503069	0.00194465	0.00132332	0.0129829	0.000253181	0.000762655	0.0127358	0.00125232	0.00712676	0.00219265	0.000844271	0.00972635	0.0674731	0.00606165	0.000857294	0.00415531	0.00308674	0.00885358	3.98107e-05	0.00349876	0.00192733	0.00189663	0.00485832	0.000103856	0.0022418	0.000610504	0.00209198	0.00453544	0.00771294	0.0339043	0.00465291	0.0174524	0.000206764	0.00253914	0.024095	0.0122055	0.00292376	0.00424255	0.00175886	0.00477017	0.00262642	0.0183379	0.000521434	0.0027285	0.00465066	6.63619e-06	0.0156261	0.000643387	0.00124831	0.000923727	0.00248181	0.000729158	0.0113054	0.00154904	0.00151042	0.00558991	0.00241671	0.000599293	0.0091996	0.1290824
36	183.0924	-164.916	348.0084	0.273127	0.437316	0.562684	0.726872	3.538346	0.000714879	0.00615242	0.000117793	0.00482049	0.000435935	0.00082901	0.000517477	0.00324476	0.000980123	0.00132858	0.00127864	0.000740844	0.000157109	0.00132966	0.000269758	0.000668586	0.000202369	0.00311753	0.000389425	0.00277812	0.00199625	0.0013884	0.00484358	0.00107534	0.00901647	0.00345101	0.00324532	0.00114534	0.00129994	0.00466383	0.00473788	0.000243716	0.00824576	0.000519651	0.00783574	0.00101987	0.00387276	0.00053772	0.000431831	0.0027723	0.00163331	0.00147384	0.000162098	0.00388443	0.00249726	0.000890774	0.00340026	0.00191052	0.00275976	0.00159948	0.000943522	0.00303446	0.00108996	0.00300718	0.00255457	0.00220171	0.00342231	0.000292514	0.00180345	0.00298851	3.65909e-05	0.00140603	0.00364983	0.00147086	0.000274251	0.000730664	0.00483592	0.00156548	0.000337744	0.00192409	0.0022362	0.00023324	0.000995109	0.00443165	0.00380121	0.00352678	0.00206607	0.0047137	0.00305824	0.000575605	0.000148007	0.00235486	0.000926269	0.000832717	0.00110231	0.00251688	0.00323428	0.00215531	0.00130967	0.0020406	0.00121707	0.000193297	0.00242668	0.00140944	0.000173479	0.00673064	0.00174021	0.00273165	0.00154548	0.000475631	0.000604179	0.0011232	0.0265844	0.00214465	0.00129916	0.000748587	0.00141893	0.0137505	0.00334502	0.00193943	0.000608537	0.00107947	0.00126669	0.00237582	0.000916715	0.00058266	0.00456824	0.000165004	0.000583644	0.0010009	0.000120207	0.00479001	0.0354291	0.00254079	0.00149486	0.00593442	0.00147687	0.000704311	0.000259836	0.00509087	0.000306041	0.00460603	0.00110997	0.00320456	0.00124871	0.0107022	3.18273e-05	0.0030999	0.00056556	0.00732224	0.000467943	0.00641994	3.48211e-05	0.00450505	0.00753112	0.00184096	0.000477209	0.00186606	0.000443639	0.000254717	0.000961791	0.00215512	5.77756e-05	0.000201933	0.00174431	0.00136625	0.0090788	0.00335694	0.00361987	0.00059745	0.000660758	0.000159212	0.00218007	0.00470512	0.000202188	0.00112039	0.00122596	0.000771098	0.00263195	0.312781	0.423492	0.163166	0.100561	0.881596	0.94039	0.981008	1.01936	1.06339	1.13431	0.09112227	0.00167074	0.0143788	0.000275292	0.0112659	0.00101882	0.00193747	0.00120939	0.00758331	0.00229064	0.003105	0.00298829	0.00173142	0.000367177	0.00310755	0.000630449	0.00156255	0.000472954	0.00728595	0.000910121	0.00649271	0.00466543	0.00324482	0.0113199	0.00251316	0.0210723	0.00806531	0.00758461	0.00267675	0.00303808	0.0108998	0.0110729	0.000569587	0.0192711	0.00121447	0.0183128	0.00238352	0.00905098	0.0012567	0.00100923	0.00647911	0.00381719	0.00344451	0.000378838	0.00907828	0.00583633	0.00208182	0.00794672	0.00446505	0.00644981	0.00373813	0.0022051	0.00709181	0.00254733	0.00702805	0.00597026	0.00514559	0.00799825	0.000683632	0.00421482	0.00698442	8.55163e-05	0.00328603	0.00852999	0.00343754	0.000640949	0.00170763	0.011302	0.00365868	0.000789339	0.00449677	0.00522621	0.000545104	0.00232566	0.0103572	0.00888377	0.00824241	0.00482859	0.0110164	0.00714739	0.00134524	0.000345905	0.00550351	0.00216477	0.00194614	0.0025762	0.00588218	0.00755882	0.00503717	0.00306083	0.00476906	0.0028444	0.000451752	0.00567138	0.00329398	0.000405437	0.0157301	0.00406704	0.00638412	0.00361193	0.00111159	0.00141202	0.00262502	0.0621302	0.00501223	0.00303625	0.00174952	0.00331617	0.0321362	0.00781763	0.00453263	0.00142221	0.00252282	0.00296037	0.0055525	0.00214245	0.00136173	0.0106764	0.000385629	0.00136403	0.00233919	0.000280934	0.0111947	0.0828009	0.00593805	0.00349363	0.0138693	0.00345157	0.00164604	0.00060726	0.0118978	0.000715246	0.0107647	0.0025941	0.00748936	0.00291835	0.025012	7.43834e-05	0.00724475	0.00132177	0.0171127	0.00109363	0.015004	8.138e-05	0.0105287	0.0176009	0.00430249	0.00111528	0.00436116	0.00103683	0.000595297	0.00224779	0.00503671	0.000135027	0.000471936	0.0040766	0.00319306	0.021218	0.00784547	0.00845996	0.0013963	0.00154425	0.000372093	0.00509502	0.0109963	0.000472531	0.00261845	0.00286518	0.00180213	0.0061511	0.4278823
72	186.1979	-162.5732	348.7711	0.209654	0.414857	0.585143	0.790346	1.994079	0.000680396	0.00482763	0.000454058	8.44883e-05	0.00186977	0.000716624	0.00204896	0.00193193	0.000193878	0.00185826	0.000182933	0.0013611	0.000581533	0.002323	0.00186062	0.000588798	0.000575784	0.000350505	5.41396e-05	0.000683832	0.00393512	0.00348956	0.00240033	0.00171055	0.000433415	0.00049654	0.00257345	0.00057365	0.00136137	0.0027398	0.00138992	0.00301705	0.000296572	0.00163712	0.00287132	0.00158539	0.00157061	0.000245847	0.000981586	0.00150583	0.000467246	0.000647551	0.00298862	0.000203879	0.000865917	0.000669358	0.000757473	0.00115312	0.00017704	0.00120868	0.00201904	0.00112121	0.00540434	0.00067194	0.00084851	0.000716497	0.00166272	0.000807027	0.000165092	0.00178693	0.00063689	0.00052967	0.000288366	2.78564e-05	0.000437639	0.00144699	2.22534e-05	0.00111609	0.00073627	0.000741738	0.00788185	0.000974229	0.00180463	0.000337344	0.000324174	4.38802e-05	0.00224653	0.00228003	0.000751622	0.00237008	0.000416443	0.000641193	0.000276124	9.11773e-06	0.00270575	0.00438967	0.000659407	0.000583064	0.000720325	0.000351662	0.00177806	0.00149028	0.00180374	0.00107143	0.000160325	0.00073476	0.000292894	0.000941574	0.000701044	0.000290887	0.000204228	0.000570137	0.000208313	6.57637e-05	0.00010053	0.00153939	0.000180322	0.000278636	0.00125751	0.00275359	1.89054e-05	0.000223223	0.000992564	0.000309298	0.000459007	0.00128509	0.00148718	0.000167075	0.000684192	0.000446007	0.00189212	0.00308383	0.00307661	4.50485e-05	0.000303402	0.00179735	0.000895013	0.00117336	0.000977573	0.000561543	0.00215615	0.003813	2.32949e-05	0.000990011	0.000678559	0.000238327	7.61357e-05	0.0012506	0.000126252	0.00410354	0.000615112	0.000333818	0.000855888	0.00168542	0.00792569	0.000590861	0.00125097	0.00150823	0.000828211	0.000409142	0.000147607	0.00278767	0.000362402	2.36561e-05	0.00205858	0.000129339	0.00050819	0.000285159	0.000933022	3.42951e-06	0.000563821	0.000826781	0.0144655	0.0163724	0.000904014	0.000384908	0.000675413	0.00121127	0.000737264	0.346675	0.0695156	0.120645	0.463165	0.899788	0.949804	0.984061	1.0162	1.05285	1.11137	0.07635336	0.00299367	0.0212411	0.00199781	0.00037174	0.00822681	0.00315308	0.00901524	0.00850032	0.000853044	0.00817616	0.000804889	0.00598872	0.00255869	0.010221	0.00818654	0.00259065	0.00253339	0.00154219	0.000238209	0.00300879	0.0173141	0.0153537	0.0105612	0.00752627	0.00190699	0.00218473	0.0113229	0.002524	0.00598989	0.0120548	0.00611553	0.0132747	0.00130489	0.00720315	0.0126335	0.00697555	0.00691054	0.0010817	0.00431888	0.00662549	0.00205584	0.00284916	0.0131496	0.000897046	0.00380995	0.00294511	0.00333281	0.00507362	0.000778958	0.00531806	0.00888359	0.00493322	0.0237786	0.00295647	0.00373336	0.00315251	0.0073158	0.00355084	0.00072639	0.00786231	0.00280225	0.0023305	0.00126878	0.000122565	0.00192557	0.00636663	9.79127e-05	0.00491068	0.00323951	0.00326357	0.0346794	0.00428651	0.00794018	0.00148428	0.00142633	0.000193069	0.0098845	0.0100319	0.00330706	0.0104281	0.00183231	0.00282119	0.00121492	4.01171e-05	0.011905	0.0193141	0.00290133	0.00256542	0.00316936	0.00154728	0.00782328	0.00655707	0.00793628	0.00471418	0.000705414	0.00323287	0.0012887	0.00414283	0.00308452	0.00127988	0.000898583	0.00250855	0.000916556	0.000289354	0.000442323	0.00677316	0.000793401	0.00122597	0.00553292	0.0121155	8.31818e-05	0.000982159	0.00436719	0.00136088	0.00201958	0.00565427	0.00654345	0.000735115	0.00301038	0.00196239	0.00832513	0.0135686	0.0135368	0.000198209	0.00133494	0.00790817	0.00393797	0.00516268	0.00430122	0.00247073	0.00948684	0.0167768	0.000102495	0.00435595	0.00298559	0.00104862	0.000334989	0.00550253	0.000555498	0.0180552	0.00270643	0.00146877	0.00376583	0.00741566	0.0348723	0.00259973	0.00550414	0.00663608	0.00364405	0.00180019	0.000649455	0.0122655	0.00159453	0.000104084	0.00905755	0.00056908	0.00223599	0.00125467	0.0041052	1.50895e-05	0.00248076	0.00363775	0.0636466	0.0720371	0.00397757	0.00169356	0.00297175	0.00532949	0.00324389	0.2272778
108	174.412	-174.3007	348.7127	0.0726647	0.337394	0.662606	0.927335	0.6334693	0.00108894	8.16104e-05	0.000739191	0.00106613	0.00218655	0.000433558	0.000406049	0.000488084	0.00112538	7.78599e-05	0.000755606	0.000651177	0.000105547	0.000378112	0.000476927	0.00332118	0.0016587	3.49093e-05	0.00010709	0.00239457	0.0022294	0.00212396	2.78391e-05	0.000389676	0.00015856	0.000886254	0.000750255	0.00037362	0.000695887	4.00506e-05	0.000521915	0.000163857	0.00151054	0.000400849	0.000515963	0.000286346	0.00591687	0.000721008	0.00181162	0.000316719	0.00049021	0.000374177	0.000255671	0.00113017	0.000283615	0.000610624	0.00177007	0.000178612	0.000228456	0.000218722	0.0029597	4.84962e-05	0.000257873	0.000197073	0.00150605	5.56494e-05	0.00101965	0.00055465	0.000438712	0.000785052	2.90486e-05	0.000277558	0.000602493	0.000305214	0.000148188	0.000485788	4.57657e-06	0.000761583	0.000347418	0.000219193	0.00159037	0.000349389	0.00148911	0.000360723	0.000137062	0.000299238	0.000499543	0.000346958	0.000196722	0.000154519	6.56796e-05	0.000744666	0.00228868	1.76409e-05	0.00125076	0.00107145	0.000134072	0.00108023	0.000830653	0.000734649	0.000383798	0.00107949	0.000620776	0.000131945	0.000382016	0.000213927	8.7622e-05	0.000347084	0.000594827	0.000617571	0.000460929	0.000228646	0.00037738	0.000230304	6.81391e-05	0.00220205	5.11719e-05	9.49673e-05	0.000101211	0.00135666	7.8239e-05	0.000728065	9.66791e-05	0.000835832	0.00112955	3.04009e-05	3.64056e-05	0.000712187	0.000154444	0.000949124	0.000105171	4.80075e-05	0.00124771	0.000100927	0.000170111	0.000834066	0.00036477	0.000114814	5.57083e-05	0.000429132	0.0034781	0.00378065	6.07033e-05	0.00202485	3.14774e-05	0.000460793	0.000648928	0.00136182	0.000543761	0.00234058	0.000283116	0.000357299	0.00138937	0.000642667	0.00106078	0.000829748	0.00064957	0.000668073	0.000135834	0.000348871	0.000831211	0.00265752	0.000165455	0.000697675	0.000684909	5.06545e-06	0.000483841	0.00029309	0.000618783	0.000241068	0.000212159	0.000214168	0.00378227	0.0104967	0.00162444	4.68972e-05	0.000998787	0.000580705	0.000392039	0.371225	0.0435234	0.372716	0.212535	0.242867	0.501467	0.806271	1.24028	1.99415	4.11748	1.023317	0.00827583	0.000620232	0.00561779	0.00810247	0.0166176	0.003295	0.00308594	0.00370939	0.00855278	0.000591729	0.00574254	0.00494889	0.00080215	0.00287362	0.00362461	0.0252407	0.012606	0.000265308	0.000813873	0.0181985	0.0169432	0.016142	0.000211575	0.0029615	0.00120505	0.00673546	0.00570188	0.00283948	0.00528869	0.000304381	0.00396651	0.0012453	0.0114799	0.00304642	0.00392127	0.00217621	0.0449677	0.0054796	0.0137681	0.00240704	0.00372556	0.00284372	0.00194308	0.00858918	0.00215545	0.00464069	0.0134524	0.00135743	0.00173625	0.00166227	0.0224934	0.000368567	0.00195981	0.00149774	0.0114458	0.000422931	0.00774928	0.00421529	0.00333418	0.00596633	0.000220767	0.00210942	0.00457889	0.0023196	0.00112622	0.00369194	3.47816e-05	0.00578796	0.00264035	0.00166585	0.0120867	0.00265533	0.0113171	0.00274146	0.00104166	0.00227418	0.00379649	0.00263685	0.00149507	0.00117433	0.00049916	0.0056594	0.0173938	0.000134069	0.00950564	0.00814291	0.00101894	0.00820965	0.0063129	0.00558327	0.00291683	0.00820403	0.00471784	0.00100277	0.00290329	0.00162582	0.00066592	0.00263781	0.00452063	0.00469349	0.00350302	0.00173769	0.00286806	0.00175029	0.000517852	0.0167354	0.000388902	0.000721744	0.000769194	0.0103105	0.00059461	0.00553323	0.000734753	0.00635225	0.00858448	0.000231044	0.000276679	0.00541256	0.00117376	0.00721326	0.000799288	0.000364853	0.00948249	0.000767039	0.00129283	0.00633883	0.00277222	0.000872578	0.000423378	0.00326137	0.0264333	0.0287326	0.00046134	0.0153887	0.000239226	0.00350199	0.0049318	0.0103497	0.00413254	0.0177882	0.00215166	0.00271544	0.0105591	0.00488421	0.00806183	0.00630601	0.00493668	0.0050773	0.00103233	0.00265139	0.00631714	0.0201969	0.00125745	0.00530227	0.00520525	3.8497e-05	0.00367715	0.00222746	0.0047027	0.0018321	0.00161239	0.00162766	0.028745	0.0797742	0.0123456	0.000356415	0.0075907	0.00441331	0.00297947	0.1315804
